id,firstName,lastName,maidenName,age,gender,email,phone,username,birthDate,image,bloodGroup,height,weight,eyeColor,hair,ip,macAddress,university,bank,company,ein,ssn,userAgent,crypto,role,_extracted_at,_source,user_id,password_masked,first_name,last_name,full_name,address_line1,address_city,address_state,address_postal_code,address_lat,address_lng,phone_masked,sk_user,_transformed_at,_pipeline_version
21,Madison,Collins,,27,female,madison.collins@x.dummyjson.com,+81 259-957-5711,madisonc,1998-3-7,https://dummyjson.com/icon/madisonc/128,B-,189.28,56.96,Red,"{'color': 'Gray', 'type': 'Curly'}",85.34.1.204,13:b0:d0:23:4d:26,University of Pennsylvania,"{'cardExpire': '09/27', 'cardNumber': '5551259848327064', 'cardType': 'Mastercard', 'currency': 'EUR', 'iban': 'ES3893300143587765232049'}","{'department': 'Engineering', 'name': 'Mayer - Smitham', 'title': 'Chief Technology Officer', 'address': {'address': '1438 Main Street', 'city': 'San Diego', 'state': 'Delaware', 'stateCode': 'DE', 'postalCode': '63144', 'coordinates': {'lat': 1.629613, 'lng': 23.232982}, 'country': 'United States'}}",716-166,457-258-950,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,21,************,Madison,Collins,Madison Collins,1892 Lincoln Street,Philadelphia,New Jersey,62091,52.993694,160.486892,+81 259-957-5711,3348269c5c559d7f,2026-04-19T19:41:09.736559+00:00,1.0
22,Elijah,Stewart,,34,male,elijah.stewart@x.dummyjson.com,+44 468-357-7872,elijahs,1991-10-22,https://dummyjson.com/icon/elijahs/128,A-,195.33,81.64,Blue,"{'color': 'Purple', 'type': 'Straight'}",23.87.135.62,75:17:c6:35:fc:6d,Georgetown University,"{'cardExpire': '05/28', 'cardNumber': '3648138556543460', 'cardType': 'Diners Club International', 'currency': 'EUR', 'iban': 'DE82018985741195770313'}","{'department': 'Legal', 'name': 'Langworth Group', 'title': 'Business Analyst', 'address': {'address': '155 Ninth Street', 'city': 'Washington', 'state': 'South Dakota', 'stateCode': 'SD', 'postalCode': '19039', 'coordinates': {'lat': 61.279254, 'lng': -12.607767}, 'country': 'United States'}}",520-394,287-380-801,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,22,***********,Elijah,Stewart,Elijah Stewart,1701 Eighth Street,Columbus,Illinois,31585,-54.833799,-174.504027,+44 468-357-7872,173bea26b5df6fd8,2026-04-19T19:41:09.736559+00:00,1.0
23,Chloe,Morales,,40,female,chloe.morales@x.dummyjson.com,+92 468-541-7133,chloem,1985-4-21,https://dummyjson.com/icon/chloem/128,O+,185.07,63.97,Brown,"{'color': 'Red', 'type': 'Kinky'}",66.78.20.21,fc:f:29:e1:37:b8,Syracuse University,"{'cardExpire': '09/30', 'cardNumber': '347036238254235', 'cardType': 'American Express', 'currency': 'CNY', 'iban': 'DE77762461851744284392'}","{'department': 'Sales', 'name': 'Grady LLC', 'title': 'Database Administrator', 'address': {'address': '269 Third Street', 'city': 'Houston', 'state': 'North Carolina', 'stateCode': 'NC', 'postalCode': '10385', 'coordinates': {'lat': 40.098115, 'lng': -1.762972}, 'country': 'United States'}}",913-597,938-883-163,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,23,**********,Chloe,Morales,Chloe Morales,401 Fourth Street,Dallas,New Jersey,54972,-30.190759,-58.705979,+92 468-541-7133,ded2868d0a4ad4c3,2026-04-19T19:41:09.736559+00:00,1.0
24,Mateo,Nguyen,,31,male,mateo.nguyen@x.dummyjson.com,+1 341-597-6694,mateon,1994-6-2,https://dummyjson.com/icon/mateon/128,O+,174.29,59.98,Red,"{'color': 'Purple', 'type': 'Wavy'}",192.57.144.7,a7:26:10:7a:36:29,Columbia University,"{'cardExpire': '12/29', 'cardNumber': '4021840414995098', 'cardType': 'Visa', 'currency': 'CAD', 'iban': 'DE43275561962007561223'}","{'department': 'Accounting', 'name': 'Spinka LLC', 'title': 'Business Analyst', 'address': {'address': '1967 Jefferson Street', 'city': 'Dallas', 'state': 'Louisiana', 'stateCode': 'LA', 'postalCode': '78527', 'coordinates': {'lat': 75.982676, 'lng': 164.459743}, 'country': 'United States'}}",229-249,416-877-230,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,24,**********,Mateo,Nguyen,Mateo Nguyen,1578 Fourth Street,Columbus,Missouri,20673,-32.828675,-82.557354,+1 341-597-6694,beb06edf2f7ca1a6,2026-04-19T19:41:09.736559+00:00,1.0
25,Harper,Kelly,Evans,28,female,harper.kelly@x.dummyjson.com,+92 518-863-2863,harpere,1997-3-3,https://dummyjson.com/icon/harpere/128,AB-,184.32,81.69,Amber,"{'color': 'Red', 'type': 'Curly'}",174.111.61.162,b:ff:33:67:94:e4,Boston College,"{'cardExpire': '06/27', 'cardNumber': '4488823564436432', 'cardType': 'Visa', 'currency': 'EUR', 'iban': 'ES5874149276753342261515'}","{'department': 'Legal', 'name': 'Leffler, Rolfson and Becker', 'title': 'Business Development Manager', 'address': {'address': '16 Maple Street', 'city': 'Austin', 'state': 'North Carolina', 'stateCode': 'NC', 'postalCode': '68274', 'coordinates': {'lat': -15.423746, 'lng': 149.298887}, 'country': 'United States'}}",592-557,209-544-548,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,25,***********,Harper,Kelly,Harper Kelly,1591 Adams Street,Philadelphia,New York,69521,-26.832913,-75.445017,+92 518-863-2863,f050ffd44ebd7601,2026-04-19T19:41:09.736559+00:00,1.0
26,Evelyn,Gonzalez,,36,female,evelyn.gonzalez@x.dummyjson.com,+61 708-508-4638,evelyng,1989-2-5,https://dummyjson.com/icon/evelyng/128,O+,168.94,58.47,Red,"{'color': 'Black', 'type': 'Wavy'}",42.52.74.232,89:5e:5a:2a:72:42,Washington University in St. Louis,"{'cardExpire': '08/28', 'cardNumber': '6011735364912274', 'cardType': 'Discover', 'currency': 'CAD', 'iban': 'DE27147353096476220032'}","{'department': 'Accounting', 'name': 'Tromp, Gaylord and Weber', 'title': 'Project Manager', 'address': {'address': '584 Ninth Street', 'city': 'Jacksonville', 'state': 'Wisconsin', 'stateCode': 'WI', 'postalCode': '45633', 'coordinates': {'lat': 26.014021, 'lng': 40.572436}, 'country': 'United States'}}",569-275,487-680-127,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,26,***********,Evelyn,Gonzalez,Evelyn Gonzalez,1065 Lincoln Street,Dallas,Maine,84898,67.768359,71.268643,+61 708-508-4638,f875370919eb03b3,2026-04-19T19:41:09.736559+00:00,1.0
27,Daniel,Cook,,42,male,daniel.cook@x.dummyjson.com,+44 254-761-6843,danielc,1983-12-25,https://dummyjson.com/icon/danielc/128,AB+,186.21,83.72,Brown,"{'color': 'Blonde', 'type': 'Curly'}",1.61.73.142,6e:73:dc:3a:85:10,Columbia University,"{'cardExpire': '05/29', 'cardNumber': '5485409595328150', 'cardType': 'Mastercard', 'currency': 'NZD', 'iban': 'DE71341603969952506034'}","{'department': 'Support', 'name': 'Morissette, Baumbach and Auer', 'title': 'Legal Counsel', 'address': {'address': '938 Fifth Street', 'city': 'San Francisco', 'state': 'South Dakota', 'stateCode': 'SD', 'postalCode': '45305', 'coordinates': {'lat': 21.323588, 'lng': -83.531427}, 'country': 'United States'}}",585-905,645-515-583,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0,"{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,27,***********,Daniel,Cook,Daniel Cook,1163 Pine Street,Los Angeles,Nevada,58781,-3.456681,-134.937482,+44 254-761-6843,680ced5cbf757692,2026-04-19T19:41:09.736559+00:00,1.0
28,Lily,Lee,Brown,30,female,lily.lee@x.dummyjson.com,+1 808-757-9867,lilyb,1995-12-3,https://dummyjson.com/icon/lilyb/128,AB-,181.42,51.49,Gray,"{'color': 'Purple', 'type': 'Straight'}",67.184.255.96,18:b6:c7:a:50:3f,Johns Hopkins University,"{'cardExpire': '12/28', 'cardNumber': '5551782139834613', 'cardType': 'Mastercard', 'currency': 'CAD', 'iban': 'DE49484285539189712621'}","{'department': 'Product Management', 'name': 'Cremin Inc', 'title': 'Quality Assurance Engineer', 'address': {'address': '1735 Cedar Street', 'city': 'Phoenix', 'state': 'Wyoming', 'stateCode': 'WY', 'postalCode': '85797', 'coordinates': {'lat': 72.231441, 'lng': -158.147245}, 'country': 'United States'}}",229-776,358-185-671,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/97.0.1072.76 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,28,*********,Lily,Lee,Lily Lee,1946 Oak Street,Phoenix,Massachusetts,41540,-9.87059,-72.336845,+1 808-757-9867,3b70625e77464bed,2026-04-19T19:41:09.736559+00:00,1.0
29,Henry,Hill,,39,male,henry.hill@x.dummyjson.com,+1 240-833-4680,henryh,1986-8-19,https://dummyjson.com/icon/henryh/128,O-,180.25,95.84,Gray,"{'color': 'Black', 'type': 'Straight'}",194.43.55.202,fa:c3:1b:21:5f:44,University of Illinois--Urbana-Champaign,"{'cardExpire': '11/29', 'cardNumber': '3625097026040498', 'cardType': 'Diners Club International', 'currency': 'EUR', 'iban': 'DE08820336197191865470'}","{'department': 'Services', 'name': 'Gerlach, Funk and Schoen', 'title': 'Sales Manager', 'address': {'address': '1651 Lincoln Street', 'city': 'San Francisco', 'state': 'West Virginia', 'stateCode': 'WV', 'postalCode': '61805', 'coordinates': {'lat': -59.936335, 'lng': -12.405368}, 'country': 'United States'}}",118-957,925-686-100,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,29,**********,Henry,Hill,Henry Hill,1837 Maple Street,Indianapolis,Delaware,81783,35.498256,154.088476,+1 240-833-4680,a9edd0e6454b3c2e,2026-04-19T19:41:09.736559+00:00,1.0
30,Addison,Wright,,33,female,addison.wright@x.dummyjson.com,+1 514-384-3300,addisonw,1992-1-3,https://dummyjson.com/icon/addisonw/128,B+,179.32,76.93,Brown,"{'color': 'Blonde', 'type': 'Straight'}",11.35.69.81,fb:0:94:21:16:c,Syracuse University,"{'cardExpire': '06/28', 'cardNumber': '5274971895809762', 'cardType': 'Mastercard', 'currency': 'PKR', 'iban': 'DE91480955939051635497'}","{'department': 'Services', 'name': 'Kreiger Inc', 'title': 'Human Resources Manager', 'address': {'address': '1173 Eighth Street', 'city': 'San Diego', 'state': 'Michigan', 'stateCode': 'MI', 'postalCode': '85777', 'coordinates': {'lat': 65.324413, 'lng': 87.142893}, 'country': 'United States'}}",415-286,804-492-390,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,30,************,Addison,Wright,Addison Wright,568 Tenth Street,San Francisco,Montana,54698,20.946052,100.228822,+1 514-384-3300,74c2786bde5dbf7a,2026-04-19T19:41:09.736559+00:00,1.0
31,Gabriel,Adams,,37,male,gabriel.adams@x.dummyjson.com,+91 936-400-4116,gabriela,1988-9-5,https://dummyjson.com/icon/gabriela/128,B+,181.72,79.14,Green,"{'color': 'Blonde', 'type': 'Curly'}",22.129.163.106,a6:1e:22:5f:fd:49,Massachusetts Institute of Technology (MIT),"{'cardExpire': '01/27', 'cardNumber': '3588616470416493', 'cardType': 'JCB', 'currency': 'JPY', 'iban': 'DE08956804884867505571'}","{'department': 'Accounting', 'name': 'Miller, Schowalter and Wisozk', 'title': 'Technical Support Engineer', 'address': {'address': '1144 Cedar Street', 'city': 'Columbus', 'state': 'Georgia', 'stateCode': 'GA', 'postalCode': '81421', 'coordinates': {'lat': 9.880888, 'lng': 123.403919}, 'country': 'United States'}}",627-325,281-870-221,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,31,************,Gabriel,Adams,Gabriel Adams,1814 Cedar Street,Charlotte,Indiana,21191,52.410844,23.60067,+91 936-400-4116,bcf9a8c2df1ecc8b,2026-04-19T19:41:09.736559+00:00,1.0
32,Natalie,Harris,,29,female,natalie.harris@x.dummyjson.com,+49 584-501-9302,natalieh,1996-7-23,https://dummyjson.com/icon/natalieh/128,AB+,196.7,57.0,Green,"{'color': 'Black', 'type': 'Wavy'}",15.75.88.81,96:92:8f:92:af:fe,Washington University in St. Louis,"{'cardExpire': '11/30', 'cardNumber': '6280913845065848', 'cardType': 'UnionPay', 'currency': 'PKR', 'iban': 'DE33352338606183908762'}","{'department': 'Research and Development', 'name': 'Mante LLC', 'title': 'Accountant', 'address': {'address': '898 Seventh Street', 'city': 'Indianapolis', 'state': 'Nebraska', 'stateCode': 'NE', 'postalCode': '16128', 'coordinates': {'lat': 60.587133, 'lng': 14.884213}, 'country': 'United States'}}",444-790,844-175-995,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.3 Safari/605.1.15","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,32,************,Natalie,Harris,Natalie Harris,356 Pine Street,San Jose,Mississippi,31121,-20.105724,136.91646,+49 584-501-9302,7260bccee3438d24,2026-04-19T19:41:09.736559+00:00,1.0
33,Carter,Baker,,32,male,carter.baker@x.dummyjson.com,+49 787-512-9117,carterb,1993-4-19,https://dummyjson.com/icon/carterb/128,A+,190.96,70.78,Green,"{'color': 'Brown', 'type': 'Straight'}",167.111.147.45,35:0:ad:91:5f:f3,Washington University in St. Louis,"{'cardExpire': '04/30', 'cardNumber': '5286984910566529', 'cardType': 'Mastercard', 'currency': 'AUD', 'iban': 'DE50017878346071444444'}","{'department': 'Product Management', 'name': 'Luettgen and Sons', 'title': 'Software Engineer', 'address': {'address': '127 Cedar Street', 'city': 'Washington', 'state': 'South Carolina', 'stateCode': 'SC', 'postalCode': '17426', 'coordinates': {'lat': 71.127142, 'lng': 174.470146}, 'country': 'United States'}}",193-203,927-818-529,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,33,***********,Carter,Baker,Carter Baker,625 Third Street,Denver,Oregon,74622,-63.00584,76.189171,+49 787-512-9117,e224992d1059f4a6,2026-04-19T19:41:09.736559+00:00,1.0
34,Sofia,Mitchell,,26,female,sofia.mitchell@x.dummyjson.com,+92 957-686-6804,sofiam,1999-11-18,https://dummyjson.com/icon/sofiam/128,O-,186.93,69.14,Red,"{'color': 'Blonde', 'type': 'Curly'}",214.76.55.140,23:b:b2:dd:6:f,University of North Carolina--Chapel Hill,"{'cardExpire': '10/29', 'cardNumber': '6011644388587262', 'cardType': 'Discover', 'currency': 'PKR', 'iban': 'DE22094731078602211293'}","{'department': 'Research and Development', 'name': 'Berge, Reinger and Oberbrunner', 'title': 'Engineer', 'address': {'address': '325 Fourth Street', 'city': 'Indianapolis', 'state': 'California', 'stateCode': 'CA', 'postalCode': '74759', 'coordinates': {'lat': 8.578595, 'lng': -31.731083}, 'country': 'United States'}}",738-442,522-409-302,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,34,**********,Sofia,Mitchell,Sofia Mitchell,21 Cedar Street,San Francisco,Oregon,42411,-44.27707,-40.123604,+92 957-686-6804,05c980d83159c88b,2026-04-19T19:41:09.736559+00:00,1.0
35,Jack,Ward,,30,male,jack.ward@x.dummyjson.com,+91 857-765-4373,jackw,1995-9-23,https://dummyjson.com/icon/jackw/128,B-,198.13,56.73,Hazel,"{'color': 'White', 'type': 'Kinky'}",131.243.182.227,33:6c:1c:b8:f5:92,Pepperdine University,"{'cardExpire': '11/29', 'cardNumber': '4756122303786727', 'cardType': 'Visa', 'currency': 'INR', 'iban': 'DE51526648161394223010'}","{'department': 'Legal', 'name': 'Keebler and Sons', 'title': 'Chief Information Officer', 'address': {'address': '1505 Madison Street', 'city': 'Denver', 'state': 'New Hampshire', 'stateCode': 'NH', 'postalCode': '87171', 'coordinates': {'lat': 15.938706, 'lng': 70.153019}, 'country': 'United States'}}",195-420,714-118-525,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,35,*********,Jack,Ward,Jack Ward,164 Elm Street,Phoenix,Idaho,42061,52.754451,32.383886,+91 857-765-4373,868abc425b466b10,2026-04-19T19:41:09.736559+00:00,1.0
36,Harper,Turner,,34,female,harper.turner@x.dummyjson.com,+49 980-340-5333,harpert,1991-1-14,https://dummyjson.com/icon/harpert/128,A+,191.03,70.18,Gray,"{'color': 'Red', 'type': 'Curly'}",102.200.5.180,3c:5f:b3:2:1c:5,Boston University,"{'cardExpire': '06/28', 'cardNumber': '4037963159224243', 'cardType': 'Visa', 'currency': 'PKR', 'iban': 'DE87469202063239630716'}","{'department': 'Engineering', 'name': 'Ritchie and Sons', 'title': 'Marketing Manager', 'address': {'address': '1431 Lincoln Street', 'city': 'Denver', 'state': 'Delaware', 'stateCode': 'DE', 'postalCode': '12416', 'coordinates': {'lat': 15.465539, 'lng': -76.452876}, 'country': 'United States'}}",474-323,290-677-251,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,36,***********,Harper,Turner,Harper Turner,1964 Fifth Street,Dallas,Utah,63361,-41.149882,-167.072873,+49 980-340-5333,fb5ff1ee6b91737f,2026-04-19T19:41:09.736559+00:00,1.0
37,Mason,Parker,,35,male,mason.parker@x.dummyjson.com,+61 837-389-4095,masonp,1990-4-20,https://dummyjson.com/icon/masonp/128,AB+,171.56,76.25,Hazel,"{'color': 'Gray', 'type': 'Wavy'}",97.184.116.71,51:97:60:8b:4a:75,Yale University,"{'cardExpire': '01/27', 'cardNumber': '5279759194646844', 'cardType': 'Mastercard', 'currency': 'NZD', 'iban': 'DE89950192498980441460'}","{'department': 'Engineering', 'name': 'Kihn - Thompson', 'title': 'Developer', 'address': {'address': '345 Tenth Street', 'city': 'Austin', 'state': 'North Dakota', 'stateCode': 'ND', 'postalCode': '15423', 'coordinates': {'lat': -31.021039, 'lng': -102.785277}, 'country': 'United States'}}",509-535,475-408-496,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,37,**********,Mason,Parker,Mason Parker,419 Elm Street,Seattle,Louisiana,20540,-59.018685,82.296555,+61 837-389-4095,dfc6d5f8380c3ba1,2026-04-19T19:41:09.736559+00:00,1.0
38,Aria,Roberts,,27,female,aria.roberts@x.dummyjson.com,+61 411-514-5320,ariar,1998-3-25,https://dummyjson.com/icon/ariar/128,A-,199.62,88.96,Gray,"{'color': 'Blue', 'type': 'Curly'}",208.86.10.37,7d:16:14:f8:d5:4,Princeton University,"{'cardExpire': '10/28', 'cardNumber': '372071021242970', 'cardType': 'American Express', 'currency': 'CAD', 'iban': 'DE33897381873184367321'}","{'department': 'Legal', 'name': 'Sanford and Sons', 'title': 'Database Administrator', 'address': {'address': '69 Ninth Street', 'city': 'Chicago', 'state': 'Ohio', 'stateCode': 'OH', 'postalCode': '77252', 'coordinates': {'lat': -1.902962, 'lng': 15.129767}, 'country': 'United States'}}",329-619,631-656-511,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36","{'coin': 'Bitcoin', 'wallet': '0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a', 'network': 'Ethereum (ERC20)'}",user,2026-04-19T19:41:06.354173+00:00,https://dummyjson.com/users,38,*********,Aria,Roberts,Aria Roberts,560 Fifth Street,Seattle,Rhode Island,70664,36.157244,-29.219594,+61 411-514-5320,00a011dcaac12c54,2026-04-19T19:41:09.736559+00:00,1.0
